90 #SUP: 8416
1 90 #SUP: 4488
2 90 #SUP: 3928
5 90 #SUP: 3796
6 90 #SUP: 3292
7 90 #SUP: 840
11 90 #SUP: 3268
12 90 #SUP: 2684
13 90 #SUP: 2320
24 90 #SUP: 5040
31 90 #SUP: 3808
36 90 #SUP: 8200
38 90 #SUP: 6824
41 90 #SUP: 5880
53 90 #SUP: 1232
55 90 #SUP: 3552
63 90 #SUP: 2480
67 90 #SUP: 5316
71 90 #SUP: 5076
90 94 #SUP: 8216
90 97 #SUP: 7768
90 104 #SUP: 3968
90 114 #SUP: 2424
90 120 #SUP: 4064
1 6 31 36 38 67 90 94 97 120 #SUP: 460
1 6 31 36 38 67 90 94 97 121 #SUP: 460
1 6 31 36 38 67 90 94 97 128 #SUP: 888
1 6 31 36 41 56 67 90 94 97 #SUP: 1120
1 6 31 36 41 56 71 90 94 97 #SUP: 1120
1 6 31 36 41 56 79 90 94 97 #SUP: 800
1 6 31 36 41 56 88 90 94 97 #SUP: 800
1 6 31 36 41 56 90 94 97 107 #SUP: 688
1 6 31 36 41 56 90 94 97 108 #SUP: 688
1 6 31 36 41 67 71 79 90 94 #SUP: 464
1 6 31 36 41 67 71 88 90 94 #SUP: 464
1 6 31 36 41 79 88 90 94 100 #SUP: 528
1 6 31 36 57 67 71 90 94 97 #SUP: 870
1 6 31 36 57 67 71 90 94 120 #SUP: 446
1 6 31 36 57 67 90 94 97 120 #SUP: 444
1 6 31 36 57 71 90 94 97 120 #SUP: 444
1 6 31 36 67 71 79 90 94 97 #SUP: 454
1 6 31 36 67 71 88 90 94 97 #SUP: 448
1 6 31 36 67 71 90 94 97 107 #SUP: 512
1 6 31 36 67 71 90 94 97 108 #SUP: 512
1 6 31 36 67 71 90 94 97 120 #SUP: 454
1 6 31 38 41 67 71 90 97 104 #SUP: 912
1 6 31 38 41 67 71 90 104 120 #SUP: 464
1 6 31 38 67 71 90 97 104 108 #SUP: 460
1 6 31 38 67 71 90 97 104 120 #SUP: 472
1 6 36 38 67 90 94 97 104 107 #SUP: 496
1 6 36 38 67 90 94 97 104 108 #SUP: 496
1 6 36 38 67 90 94 97 104 121 #SUP: 496
1 6 36 39 56 79 88 90 94 97 #SUP: 560
1 6 36 41 67 79 88 90 94 97 #SUP: 448
1 6 36 41 79 88 90 94 97 122 #SUP: 560
1 6 36 56 67 71 79 90 94 97 #SUP: 464
1 6 36 56 67 71 88 90 94 97 #SUP: 464
1 6 36 56 67 71 90 94 97 108 #SUP: 520
1 6 36 57 67 71 90 94 97 120 #SUP: 486
1 6 36 67 71 90 94 97 104 108 #SUP: 472
1 6 36 67 71 90 94 97 104 120 #SUP: 496
1 9 16 31 36 41 56 90 94 97 #SUP: 544
1 9 24 31 36 67 79 88 90 94 #SUP: 424
1 9 24 31 36 71 79 88 90 94 #SUP: 424
1 9 31 36 41 56 67 90 94 97 #SUP: 1120
1 9 31 36 41 56 71 90 94 97 #SUP: 1120
1 9 31 36 41 56 79 90 94 97 #SUP: 800
1 9 31 36 41 56 88 90 94 97 #SUP: 800
1 9 31 36 41 56 90 94 97 107 #SUP: 688
1 9 31 36 41 56 90 94 97 108 #SUP: 688
1 9 31 36 41 67 71 79 90 94 #SUP: 452
1 9 31 36 41 67 71 88 90 94 #SUP: 452
1 9 31 36 41 67 71 90 94 104 #SUP: 900
1 9 31 36 41 67 79 88 90 94 #SUP: 424
1 9 31 36 41 71 79 88 90 94 #SUP: 424
1 9 31 36 57 67 71 90 94 97 #SUP: 873
1 9 31 36 57 67 90 94 97 120 #SUP: 450
1 9 31 36 57 71 90 94 97 120 #SUP: 450
1 9 31 36 67 71 79 90 94 97 #SUP: 521
1 9 31 36 67 71 88 90 94 97 #SUP: 512
1 9 31 36 67 71 90 94 97 107 #SUP: 544
1 9 31 36 67 71 90 94 97 108 #SUP: 544
1 9 31 36 67 71 90 94 97 120 #SUP: 489
1 9 31 36 67 79 88 90 94 97 #SUP: 448
1 9 31 36 71 79 88 90 94 97 #SUP: 448
1 9 36 39 56 79 88 90 94 97 #SUP: 560
1 9 36 56 67 71 79 90 94 97 #SUP: 464
1 9 36 56 67 71 88 90 94 97 #SUP: 464
1 9 36 56 67 71 90 94 97 108 #SUP: 520
1 9 36 57 67 71 90 94 97 120 #SUP: 489
1 9 36 67 71 79 90 94 97 104 #SUP: 432
1 9 36 67 71 88 90 94 97 104 #SUP: 432
1 9 36 67 71 90 94 97 104 108 #SUP: 504
1 9 36 67 71 90 94 97 104 120 #SUP: 528
1 11 23 36 38 41 55 67 90 94 #SUP: 560
1 11 23 36 38 41 67 71 90 94 #SUP: 1232
1 11 23 36 38 41 67 79 90 94 #SUP: 800
1 11 23 36 38 41 67 88 90 94 #SUP: 800
1 11 23 36 38 41 67 90 94 104 #SUP: 1328
1 11 31 36 38 41 57 90 94 104 #SUP: 888
1 11 31 36 38 67 90 94 97 128 #SUP: 912
1 11 31 36 57 67 71 90 94 97 #SUP: 873
1 11 31 36 57 67 71 90 94 120 #SUP: 449
1 11 31 36 57 67 90 94 97 120 #SUP: 450
1 11 31 36 57 71 90 94 97 120 #SUP: 450
1 11 36 38 55 67 79 88 90 94 #SUP: 536
1 11 36 38 67 79 88 90 94 97 #SUP: 592
1 12 31 36 41 79 88 90 94 100 #SUP: 536
1 12 36 39 56 79 88 90 94 97 #SUP: 560
1 12 36 41 67 71 79 88 90 94 #SUP: 460
1 12 36 41 67 79 88 90 94 97 #SUP: 512
1 12 36 41 67 79 88 90 94 122 #SUP: 456
1 12 36 41 71 79 88 90 94 97 #SUP: 512
1 12 36 41 71 79 88 90 94 122 #SUP: 456
1 12 36 41 79 88 90 94 97 122 #SUP: 640
1 12 36 67 71 79 88 90 94 97 #SUP: 432
1 12 38 41 55 67 71 90 97 104 #SUP: 448
1 13 23 36 38 41 67 90 94 104 #SUP: 680
1 13 31 36 38 41 57 90 94 104 #SUP: 600
1 13 31 36 38 67 71 90 94 104 #SUP: 632
1 13 31 36 41 56 67 90 94 97 #SUP: 704
1 13 31 36 41 56 71 90 94 97 #SUP: 704
1 13 31 36 41 56 79 90 94 97 #SUP: 448
1 13 31 36 41 56 88 90 94 97 #SUP: 448
1 13 31 36 57 67 71 90 94 97 #SUP: 588
1 13 31 38 41 67 71 90 97 104 #SUP: 768
1 16 31 36 38 67 71 90 94 104 #SUP: 632
1 16 31 36 41 56 67 90 94 97 #SUP: 832
1 16 31 36 41 56 71 90 94 97 #SUP: 832
1 16 31 36 41 56 79 90 94 97 #SUP: 704
1 16 31 36 41 56 88 90 94 97 #SUP: 704
1 16 31 36 41 56 90 94 97 107 #SUP: 544
1 16 31 36 41 56 90 94 97 108 #SUP: 544
1 16 31 36 41 67 71 90 94 104 #SUP: 620
1 23 31 36 38 41 67 71 90 94 #SUP: 1952
1 23 36 38 41 53 67 71 90 94 #SUP: 688
1 23 36 38 41 53 67 90 94 104 #SUP: 656
1 23 36 38 41 55 67 71 90 94 #SUP: 736
1 23 36 38 41 55 67 79 90 94 #SUP: 832
1 23 36 38 41 55 67 88 90 94 #SUP: 832
1 23 36 38 41 67 71 79 90 94 #SUP: 1216
1 23 36 38 41 67 71 88 90 94 #SUP: 1216
1 23 36 38 41 67 71 90 94 104 #SUP: 2272
1 23 36 38 41 67 79 88 90 94 #SUP: 976
1 23 36 38 41 67 79 90 94 104 #SUP: 1312
1 23 36 38 41 67 88 90 94 104 #SUP: 1312
1 23 36 38 41 67 90 94 97 104 #SUP: 2432
1 23 36 38 41 67 90 94 104 121 #SUP: 976
1 23 36 44 67 71 90 94 97 104 #SUP: 592
1 23 36 53 57 67 71 90 94 104 #SUP: 496
1 23 36 53 67 71 90 94 97 104 #SUP: 592
1 23 36 57 67 71 79 90 94 104 #SUP: 704
1 23 36 57 67 71 88 90 94 104 #SUP: 704
1 23 36 57 67 71 90 94 104 120 #SUP: 976
1 23 36 67 71 79 88 90 94 104 #SUP: 832
1 23 36 67 71 79 90 94 97 104 #SUP: 1184
1 23 36 67 71 88 90 94 97 104 #SUP: 1184
1 23 36 67 71 90 94 97 104 108 #SUP: 1168
1 23 36 67 79 88 90 94 97 104 #SUP: 992
1 23 36 67 79 90 94 97 104 108 #SUP: 688
1 23 36 67 88 90 94 97 104 108 #SUP: 688
1 24 31 36 39 79 90 94 97 100 #SUP: 1096
1 24 31 36 60 79 88 90 94 97 #SUP: 1120
1 24 31 36 67 71 79 88 90 94 #SUP: 424
1 24 31 36 67 79 88 90 94 97 #SUP: 656
1 24 31 36 68 79 88 90 94 97 #SUP: 560
1 31 36 38 41 53 57 90 94 104 #SUP: 480
1 31 36 38 41 57 90 94 104 121 #SUP: 896
1 31 36 38 41 57 90 94 104 128 #SUP: 1736
1 31 36 38 50 67 90 94 97 128 #SUP: 444
1 31 36 38 51 67 90 94 97 128 #SUP: 444
1 31 36 38 53 67 90 94 97 128 #SUP: 444
1 31 36 38 67 71 79 90 94 104 #SUP: 704
1 31 36 38 67 71 88 90 94 104 #SUP: 704
1 31 36 38 67 71 90 94 97 104 #SUP: 1824
1 31 36 38 67 71 90 94 104 120 #SUP: 928
1 31 36 38 67 71 90 94 104 121 #SUP: 928
1 31 36 38 67 79 90 94 97 128 #SUP: 624
1 31 36 38 67 88 90 94 97 128 #SUP: 624
1 31 36 38 67 90 94 97 120 128 #SUP: 888
1 31 36 38 67 90 94 97 121 128 #SUP: 888
1 31 36 41 44 56 67 90 94 97 #SUP: 560
1 31 36 41 44 56 71 90 94 97 #SUP: 560
1 31 36 41 50 56 67 90 94 97 #SUP: 560
1 31 36 41 50 56 71 90 94 97 #SUP: 560
1 31 36 41 50 67 71 90 94 104 #SUP: 456
1 31 36 41 53 67 71 90 94 104 #SUP: 488
1 31 36 41 55 63 90 94 98 114 #SUP: 480
1 31 36 41 56 67 71 90 94 97 #SUP: 1984
1 31 36 41 56 67 79 90 94 97 #SUP: 1088
1 31 36 41 56 67 88 90 94 97 #SUP: 1088
1 31 36 41 56 67 90 94 97 107 #SUP: 1120
1 31 36 41 56 67 90 94 97 108 #SUP: 1120
1 31 36 41 56 71 79 90 94 97 #SUP: 1088
1 31 36 41 56 71 88 90 94 97 #SUP: 1088
1 31 36 41 56 71 90 94 97 107 #SUP: 1120
1 31 36 41 56 71 90 94 97 108 #SUP: 1120
1 31 36 41 56 79 88 90 94 97 #SUP: 1216
1 31 36 41 56 79 90 94 97 107 #SUP: 800
1 31 36 41 56 79 90 94 97 108 #SUP: 800
1 31 36 41 56 88 90 94 97 107 #SUP: 800
1 31 36 41 56 88 90 94 97 108 #SUP: 800
1 31 36 41 67 71 79 88 90 94 #SUP: 600
1 31 36 41 67 71 79 90 94 104 #SUP: 680
1 31 36 41 67 71 88 90 94 104 #SUP: 680
1 31 36 41 67 79 88 90 94 100 #SUP: 560
1 31 36 41 71 79 88 90 94 100 #SUP: 560
1 31 36 53 57 67 71 90 94 97 #SUP: 450
1 31 36 57 67 71 79 90 94 97 #SUP: 594
1 31 36 57 67 71 90 94 97 120 #SUP: 882
1 31 36 67 71 79 88 90 94 97 #SUP: 544
1 31 36 67 71 79 90 94 97 107 #SUP: 464
1 31 36 67 71 79 90 94 97 108 #SUP: 464
1 31 36 67 71 88 90 94 97 107 #SUP: 464
1 31 36 67 71 88 90 94 97 108 #SUP: 464
1 31 38 41 44 67 71 90 97 104 #SUP: 496
1 31 38 41 67 71 90 97 104 108 #SUP: 912
1 31 38 41 67 71 90 97 104 120 #SUP: 960
1 31 38 67 71 90 97 104 108 120 #SUP: 480
1 36 38 44 67 71 90 94 97 104 #SUP: 584
1 36 38 55 67 71 79 88 90 94 #SUP: 688
1 36 38 55 67 79 88 90 94 97 #SUP: 848
1 36 38 55 67 79 88 90 94 104 #SUP: 832
1 36 38 67 71 79 88 90 94 104 #SUP: 832
1 36 38 67 71 79 90 94 97 104 #SUP: 1184
1 36 38 67 71 88 90 94 97 104 #SUP: 1184
1 36 38 67 71 90 94 97 104 107 #SUP: 1168
1 36 38 67 71 90 94 97 104 108 #SUP: 1168
1 36 38 67 79 88 90 94 97 104 #SUP: 992
1 36 38 67 79 90 94 97 104 107 #SUP: 688
1 36 38 67 79 90 94 97 104 108 #SUP: 688
1 36 38 67 79 90 94 97 104 121 #SUP: 432
1 36 38 67 88 90 94 97 104 107 #SUP: 688
1 36 38 67 88 90 94 97 104 108 #SUP: 688
1 36 38 67 88 90 94 97 104 121 #SUP: 432
1 36 38 67 90 94 97 104 107 121 #SUP: 504
1 36 38 67 90 94 97 104 108 121 #SUP: 504
1 36 39 56 67 79 88 90 94 97 #SUP: 608
1 36 39 56 71 79 88 90 94 97 #SUP: 608
1 36 39 56 79 88 90 94 97 108 #SUP: 560
1 36 41 55 67 71 79 88 90 94 #SUP: 664
1 36 41 55 67 79 88 90 94 104 #SUP: 880
1 36 41 55 71 79 88 90 94 104 #SUP: 688
1 36 41 55 79 88 90 94 104 119 #SUP: 496
1 36 41 55 79 88 90 94 104 122 #SUP: 640
1 36 41 67 71 79 88 90 94 97 #SUP: 960
1 36 41 67 71 79 88 90 94 104 #SUP: 808
1 36 41 67 71 79 88 90 94 122 #SUP: 584
1 36 41 67 71 79 90 94 97 107 #SUP: 672
1 36 41 67 71 79 90 94 97 108 #SUP: 672
1 36 41 67 71 88 90 94 97 107 #SUP: 672
1 36 41 67 71 88 90 94 97 108 #SUP: 672
1 36 41 67 79 88 90 94 97 107 #SUP: 704
1 36 41 67 79 88 90 94 97 108 #SUP: 704
1 36 41 67 79 88 90 94 97 119 #SUP: 608
1 36 41 67 79 88 90 94 97 122 #SUP: 864
1 36 41 67 79 88 90 94 119 122 #SUP: 504
1 36 41 71 79 88 90 94 97 107 #SUP: 608
1 36 41 71 79 88 90 94 97 108 #SUP: 608
1 36 41 71 79 88 90 94 97 119 #SUP: 512
1 36 41 71 79 88 90 94 97 122 #SUP: 768
1 36 41 71 79 88 90 94 119 122 #SUP: 456
1 36 41 79 88 90 94 97 107 119 #SUP: 432
1 36 41 79 88 90 94 97 107 122 #SUP: 688
1 36 41 79 88 90 94 97 108 119 #SUP: 432
1 36 41 79 88 90 94 97 108 122 #SUP: 688
1 36 41 79 88 90 94 97 119 122 #SUP: 688
1 36 55 67 71 79 88 90 94 104 #SUP: 712
1 36 56 67 71 79 88 90 94 97 #SUP: 544
1 36 56 67 71 79 90 94 97 108 #SUP: 464
1 36 56 67 71 88 90 94 97 108 #SUP: 464
1 36 67 71 79 88 90 94 97 104 #SUP: 896
1 36 67 71 79 88 90 94 97 107 #SUP: 528
1 36 67 71 79 88 90 94 97 108 #SUP: 576
1 36 67 71 79 90 94 97 104 108 #SUP: 640
1 36 67 71 79 90 94 97 104 120 #SUP: 432
1 36 67 71 88 90 94 97 104 108 #SUP: 640
1 36 67 71 88 90 94 97 104 120 #SUP: 432
1 36 67 71 90 94 97 104 108 120 #SUP: 504
1 36 67 79 88 90 94 97 104 108 #SUP: 544
2 5 11 24 36 38 66 90 94 97 #SUP: 472
2 5 11 24 36 38 70 90 94 97 #SUP: 468
2 5 11 24 36 38 90 94 97 120 #SUP: 454
2 5 24 29 36 38 66 90 94 97 #SUP: 744
2 5 24 29 36 38 70 90 94 97 #SUP: 744
2 5 24 29 36 38 90 94 97 120 #SUP: 516
2 5 24 36 38 41 55 66 90 94 #SUP: 656
2 5 24 36 38 42 90 94 97 120 #SUP: 632
2 5 24 36 38 55 57 90 94 97 #SUP: 744
2 5 24 36 38 55 66 90 94 97 #SUP: 656
2 5 24 36 38 66 70 90 94 97 #SUP: 792
2 5 24 36 38 66 90 94 97 120 #SUP: 620
2 5 24 36 38 70 90 94 97 120 #SUP: 612
2 6 11 24 36 38 66 90 94 97 #SUP: 472
2 6 11 24 36 38 70 90 94 97 #SUP: 468
2 6 11 24 36 38 90 94 97 120 #SUP: 454
2 6 24 29 36 38 66 90 94 97 #SUP: 744
2 6 24 29 36 38 70 90 94 97 #SUP: 744
2 6 24 29 36 38 90 94 97 120 #SUP: 516
2 6 24 36 38 41 55 66 90 94 #SUP: 656
2 6 24 36 38 55 66 90 94 97 #SUP: 656
2 6 24 36 38 66 70 90 94 97 #SUP: 792
2 6 24 36 38 66 90 94 97 120 #SUP: 620
2 6 24 36 38 70 90 94 97 120 #SUP: 612
2 9 24 36 38 55 57 90 94 97 #SUP: 696
2 9 24 36 38 55 66 90 94 97 #SUP: 664
2 11 13 36 38 42 90 94 97 120 #SUP: 472
2 11 24 29 36 38 66 90 94 97 #SUP: 792
2 11 24 29 36 38 70 90 94 97 #SUP: 792
2 11 24 29 36 38 90 94 97 120 #SUP: 612
2 11 24 36 38 41 55 66 90 94 #SUP: 672
2 11 24 36 38 55 66 90 94 97 #SUP: 664
2 11 24 36 38 66 70 90 94 97 #SUP: 864
2 11 24 36 38 66 77 90 94 97 #SUP: 432
2 11 24 36 38 66 86 90 94 97 #SUP: 432
2 11 24 36 38 66 90 94 97 120 #SUP: 772
2 11 24 36 38 70 77 90 94 97 #SUP: 432
2 11 24 36 38 70 86 90 94 97 #SUP: 432
2 11 24 36 38 70 90 94 97 120 #SUP: 756
2 11 24 36 38 77 90 94 97 120 #SUP: 540
2 11 24 36 38 86 90 94 97 120 #SUP: 540
2 11 36 38 42 67 90 94 97 120 #SUP: 496
2 11 36 38 42 71 90 94 97 120 #SUP: 496
2 11 36 38 42 79 90 94 97 120 #SUP: 512
2 11 36 38 42 88 90 94 97 120 #SUP: 496
2 12 13 36 38 42 90 94 97 120 #SUP: 464
2 12 23 36 38 79 88 90 94 104 #SUP: 452
2 12 24 36 38 42 67 90 94 97 #SUP: 480
2 12 24 36 38 42 71 90 94 97 #SUP: 480
2 12 24 36 38 42 79 90 94 97 #SUP: 480
2 12 24 36 38 42 88 90 94 97 #SUP: 480
2 12 24 36 38 42 90 94 97 120 #SUP: 888
2 12 24 36 42 67 90 94 97 120 #SUP: 480
2 12 24 36 42 71 90 94 97 120 #SUP: 480
2 12 24 36 42 79 90 94 97 120 #SUP: 480
2 12 24 36 42 88 90 94 97 120 #SUP: 480
2 12 29 36 38 56 79 90 94 97 #SUP: 432
2 12 29 36 38 56 88 90 94 97 #SUP: 432
2 12 29 36 38 56 90 94 97 120 #SUP: 432
2 12 36 38 42 67 90 94 97 120 #SUP: 520
2 12 36 38 42 71 90 94 97 120 #SUP: 520
2 12 36 38 42 79 90 94 97 120 #SUP: 520
2 12 36 38 42 88 90 94 97 120 #SUP: 520
2 12 36 38 56 67 90 94 97 120 #SUP: 504
2 12 36 38 56 71 90 94 97 120 #SUP: 504
2 12 36 38 56 79 88 90 94 97 #SUP: 504
2 12 36 38 56 79 90 94 97 120 #SUP: 576
2 12 36 38 56 88 90 94 97 120 #SUP: 576
2 12 36 38 67 79 88 90 94 97 #SUP: 428
2 12 36 38 71 79 88 90 94 97 #SUP: 428
2 12 36 38 79 88 90 94 97 104 #SUP: 464
2 12 36 38 79 88 90 94 97 120 #SUP: 448
2 13 36 38 42 67 90 94 97 120 #SUP: 496
2 13 36 38 42 71 90 94 97 120 #SUP: 496
2 13 36 38 42 79 90 94 97 120 #SUP: 512
2 13 36 38 42 88 90 94 97 120 #SUP: 496
2 16 24 36 38 55 57 90 94 97 #SUP: 680
2 22 24 36 38 55 66 90 94 97 #SUP: 664
2 23 36 38 67 79 88 90 94 104 #SUP: 472
2 23 36 38 71 79 88 90 94 104 #SUP: 472
2 23 36 38 79 88 90 94 97 104 #SUP: 544
2 24 29 36 38 66 70 90 94 97 #SUP: 1440
2 24 29 36 38 66 77 90 94 97 #SUP: 576
2 24 29 36 38 66 86 90 94 97 #SUP: 576
2 24 29 36 38 66 90 94 97 120 #SUP: 936
2 24 29 36 38 66 90 94 97 125 #SUP: 528
2 24 29 36 38 66 90 94 97 128 #SUP: 528
2 24 29 36 38 70 77 90 94 97 #SUP: 576
2 24 29 36 38 70 86 90 94 97 #SUP: 576
2 24 29 36 38 70 90 94 97 120 #SUP: 936
2 24 29 36 38 70 90 94 97 125 #SUP: 528
2 24 29 36 38 70 90 94 97 128 #SUP: 528
2 24 29 36 38 77 90 94 97 120 #SUP: 504
2 24 29 36 38 86 90 94 97 120 #SUP: 504
2 24 36 38 41 55 66 90 94 128 #SUP: 456
2 24 36 38 42 67 71 90 94 97 #SUP: 528
2 24 36 38 42 67 79 90 94 97 #SUP: 528
2 24 36 38 42 67 88 90 94 97 #SUP: 528
2 24 36 38 42 67 90 94 97 120 #SUP: 912
2 24 36 38 42 71 79 90 94 97 #SUP: 528
2 24 36 38 42 71 88 90 94 97 #SUP: 528
2 24 36 38 42 71 90 94 97 120 #SUP: 912
2 24 36 38 42 79 88 90 94 97 #SUP: 528
2 24 36 38 42 79 90 94 97 120 #SUP: 944
2 24 36 38 42 88 90 94 97 120 #SUP: 912
2 24 36 38 42 90 94 97 120 128 #SUP: 656
2 24 36 38 47 55 57 90 94 97 #SUP: 456
2 24 36 38 50 55 57 90 94 97 #SUP: 456
2 24 36 38 55 57 90 94 97 120 #SUP: 696
2 24 36 38 55 57 90 94 97 128 #SUP: 528
2 24 36 38 55 66 81 90 94 97 #SUP: 448
2 24 36 38 55 66 90 94 97 120 #SUP: 680
2 24 36 38 55 66 90 94 97 128 #SUP: 464
2 24 36 38 66 70 77 90 94 97 #SUP: 648
2 24 36 38 66 70 86 90 94 97 #SUP: 648
2 24 36 38 66 70 90 94 97 120 #SUP: 1080
2 24 36 38 66 70 90 94 97 125 #SUP: 576
2 24 36 38 66 70 90 94 97 128 #SUP: 576
2 24 36 38 66 77 90 94 97 120 #SUP: 648
2 24 36 38 66 86 90 94 97 120 #SUP: 648
2 24 36 38 66 90 94 97 120 125 #SUP: 504
2 24 36 38 66 90 94 97 120 128 #SUP: 536
2 24 36 38 70 77 90 94 97 120 #SUP: 648
2 24 36 38 70 86 90 94 97 120 #SUP: 648
2 24 36 38 70 90 94 97 120 125 #SUP: 504
2 24 36 38 70 90 94 97 120 128 #SUP: 504
2 24 36 38 77 86 90 94 97 120 #SUP: 504
2 24 36 42 67 71 90 94 97 120 #SUP: 528
2 24 36 42 67 79 90 94 97 120 #SUP: 528
2 24 36 42 67 88 90 94 97 120 #SUP: 528
2 24 36 42 71 79 90 94 97 120 #SUP: 528
2 24 36 42 71 88 90 94 97 120 #SUP: 528
2 24 36 42 79 88 90 94 97 120 #SUP: 528
2 29 36 38 41 57 90 94 97 110 #SUP: 1584
2 29 36 38 56 79 88 90 94 97 #SUP: 432
2 29 36 38 56 79 90 94 97 120 #SUP: 432
2 29 36 38 56 88 90 94 97 120 #SUP: 432
2 36 38 42 67 71 79 90 94 97 #SUP: 568
2 36 38 42 67 71 88 90 94 97 #SUP: 568
2 36 38 42 67 71 90 94 97 120 #SUP: 608
2 36 38 42 67 79 88 90 94 97 #SUP: 568
2 36 38 42 67 79 90 94 97 120 #SUP: 608
2 36 38 42 67 88 90 94 97 120 #SUP: 608
2 36 38 42 71 79 88 90 94 97 #SUP: 568
2 36 38 42 71 79 90 94 97 120 #SUP: 608
2 36 38 42 71 88 90 94 97 120 #SUP: 608
2 36 38 42 79 88 90 94 97 120 #SUP: 608
2 36 38 56 67 71 90 94 97 120 #SUP: 468
2 36 38 56 67 79 90 94 97 120 #SUP: 504
2 36 38 56 67 88 90 94 97 120 #SUP: 504
2 36 38 56 71 79 90 94 97 120 #SUP: 504
2 36 38 56 71 88 90 94 97 120 #SUP: 504
2 36 38 56 79 88 90 94 97 120 #SUP: 576
2 36 38 67 71 79 88 90 94 97 #SUP: 532
2 36 38 67 71 79 88 90 94 104 #SUP: 496
2 36 38 67 71 79 90 94 97 120 #SUP: 428
2 36 38 67 71 88 90 94 97 120 #SUP: 428
2 36 38 67 79 88 90 94 97 104 #SUP: 496
2 36 38 67 79 88 90 94 97 120 #SUP: 464
2 36 38 71 79 88 90 94 97 104 #SUP: 496
2 36 38 71 79 88 90 94 97 120 #SUP: 464
2 36 42 67 71 79 88 90 94 97 #SUP: 564
2 36 42 67 71 79 90 94 97 120 #SUP: 440
2 36 42 67 71 88 90 94 97 120 #SUP: 440
2 36 42 67 79 88 90 94 97 120 #SUP: 440
2 36 42 71 79 88 90 94 97 120 #SUP: 440
2 36 55 67 71 79 88 90 94 104 #SUP: 528
2 36 67 71 79 88 90 94 97 104 #SUP: 528
5 9 36 38 41 57 90 94 97 128 #SUP: 540
5 9 36 38 67 71 90 94 97 104 #SUP: 512
5 11 23 36 38 67 71 90 94 104 #SUP: 632
5 11 23 36 38 67 79 90 94 104 #SUP: 440
5 11 23 36 38 67 88 90 94 104 #SUP: 440
5 11 23 36 38 67 90 94 97 104 #SUP: 720
5 11 36 38 41 57 90 94 97 128 #SUP: 540
5 11 36 38 56 67 71 90 94 97 #SUP: 504
5 11 36 38 56 67 90 94 97 128 #SUP: 480
5 11 36 38 56 71 90 94 97 128 #SUP: 480
5 12 36 67 71 79 88 90 94 97 #SUP: 430
5 23 36 38 41 57 67 90 94 104 #SUP: 952
5 23 36 38 41 57 71 90 94 104 #SUP: 952
5 23 36 38 41 57 79 90 94 104 #SUP: 448
5 23 36 38 41 57 88 90 94 104 #SUP: 448
5 23 36 38 41 57 90 94 104 120 #SUP: 512
5 23 36 38 41 67 71 79 90 94 #SUP: 628
5 23 36 38 41 67 71 88 90 94 #SUP: 628
5 23 36 38 41 67 71 90 94 104 #SUP: 1172
5 23 36 38 41 67 79 88 90 94 #SUP: 552
5 23 36 38 41 67 79 90 94 104 #SUP: 728
5 23 36 38 41 67 88 90 94 104 #SUP: 728
5 23 36 38 41 67 90 94 97 104 #SUP: 1288
5 23 36 38 41 71 79 88 90 94 #SUP: 456
5 23 36 38 41 71 79 90 94 104 #SUP: 632
5 23 36 38 41 71 88 90 94 104 #SUP: 632
5 23 36 38 41 71 90 94 97 104 #SUP: 1192
5 23 36 38 41 79 88 90 94 104 #SUP: 608
5 23 36 38 41 79 90 94 97 104 #SUP: 784
5 23 36 38 41 88 90 94 97 104 #SUP: 784
5 23 36 38 55 67 71 79 90 94 #SUP: 432
5 23 36 38 55 67 71 88 90 94 #SUP: 432
5 23 36 38 55 67 79 88 90 94 #SUP: 512
5 23 36 38 67 71 79 88 90 94 #SUP: 548
5 23 36 38 67 71 79 90 94 104 #SUP: 724
5 23 36 38 67 71 88 90 94 104 #SUP: 724
5 23 36 38 67 71 90 94 97 104 #SUP: 1284
5 23 36 38 67 71 90 94 104 120 #SUP: 522
5 23 36 38 67 79 88 90 94 104 #SUP: 664
5 23 36 38 67 79 90 94 97 104 #SUP: 840
5 23 36 38 67 88 90 94 97 104 #SUP: 840
5 23 36 38 67 90 94 97 104 107 #SUP: 672
5 23 36 38 67 90 94 97 104 108 #SUP: 672
5 23 36 38 67 90 94 97 104 120 #SUP: 532
5 23 36 38 71 79 88 90 94 104 #SUP: 568
5 23 36 38 71 79 90 94 97 104 #SUP: 744
5 23 36 38 71 88 90 94 97 104 #SUP: 744
5 23 36 38 71 90 94 97 104 120 #SUP: 532
5 23 36 38 79 88 90 94 97 104 #SUP: 720
5 23 36 56 57 67 90 94 97 104 #SUP: 984
5 23 36 56 57 71 90 94 97 104 #SUP: 984
5 23 36 56 57 79 90 94 97 104 #SUP: 480
5 23 36 56 57 88 90 94 97 104 #SUP: 480
5 23 36 56 57 90 94 97 104 120 #SUP: 552
5 23 36 57 67 71 90 94 104 120 #SUP: 506
5 23 36 67 71 79 88 90 94 104 #SUP: 580
5 23 36 67 71 79 90 94 97 104 #SUP: 756
5 23 36 67 71 88 90 94 97 104 #SUP: 756
5 23 36 67 71 90 94 97 104 108 #SUP: 648
5 23 36 67 71 90 94 97 104 120 #SUP: 562
5 23 36 67 79 88 90 94 97 104 #SUP: 696
5 23 36 71 79 88 90 94 97 104 #SUP: 600
5 24 36 38 42 63 90 94 97 120 #SUP: 596
